PR,URL,Title,Content type,Is rendered page,HTTP status code,Organic traffic,Referenced in sitemaps,No. of href inlinks,No. of redirect inlinks,No. of canonical inlinks,No. of hreflang inlinks,No. of pagination inlinks,No. of CSS inlinks,No. of IMG inlinks,No. of JS inlinks
20,https://cost-smart-five.vercel.app/solar-roi/raipur/500,Solar ROI for 500 sq ft Roof in Raipur - Detailed Report,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/solar-roi/kota/1500,Solar ROI for 1500 sq ft Roof in Kota - Detailed Report,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/solar-roi/varanasi/5000,Solar ROI for 5000 sq ft Roof in Varanasi - Detailed Report,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/solar-roi/lucknow/1000,Solar ROI for 1000 sq ft Roof in Lucknow - Detailed Report,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/solar-roi/indore/3000,Solar ROI for 3000 sq ft Roof in Indore - Detailed Report,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/solar-roi/patna/1000,Solar ROI for 1000 sq ft Roof in Patna - Detailed Report,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/blog/ultimate-guide-import-duty,Ultimate Guide to Import Duty Calculation | CostSmart,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/blog/ultimate-guide-property-registration-cost,Ultimate Guide to Property Registration Cost Calculation | CostSmart,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/solar-roi/vijayawada/3000,Solar ROI for 3000 sq ft Roof in Vijayawada - Detailed Report,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/blog/how-to-use-lpg-subsidy-calculator,How to use the LPG Subsidy Calculator | CostSmart Guide,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/solar-roi/allahabad/1000,Solar ROI for 1000 sq ft Roof in Allahabad - Detailed Report,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/solar-roi/dhanbad/500,Solar ROI for 500 sq ft Roof in Dhanbad - Detailed Report,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/solar-roi/aurangabad,Solar ROI Calculator for Aurangabad - Is it Worth it in 2025?,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/solar-roi/ghaziabad/500,Solar ROI for 500 sq ft Roof in Ghaziabad - Detailed Report,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/solar-roi/jodhpur/5000,Solar ROI for 5000 sq ft Roof in Jodhpur - Detailed Report,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/solar-roi/howrah/1000,Solar ROI for 1000 sq ft Roof in Howrah - Detailed Report,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/solar-roi/thane,Solar ROI Calculator for Thane - Is it Worth it in 2025?,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/solar-roi/chandigarh/1000,Solar ROI for 1000 sq ft Roof in Chandigarh - Detailed Report,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/solar-roi/amritsar/1000,Solar ROI for 1000 sq ft Roof in Amritsar - Detailed Report,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/solar-roi/madurai/3000,Solar ROI for 3000 sq ft Roof in Madurai - Detailed Report,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/solar-roi/solapur/3000,Solar ROI for 3000 sq ft Roof in Solapur - Detailed Report,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/solar-roi/jabalpur/5000,Solar ROI for 5000 sq ft Roof in Jabalpur - Detailed Report,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/solar-roi/nashik/5000,Solar ROI for 5000 sq ft Roof in Nashik - Detailed Report,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/solar-roi/jabalpur/1500,Solar ROI for 1500 sq ft Roof in Jabalpur - Detailed Report,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/solar-roi/hubli/500,Solar ROI for 500 sq ft Roof in Hubli-Dharwad - Detailed Report,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/solar-roi/ranchi/500,Solar ROI for 500 sq ft Roof in Ranchi - Detailed Report,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/solar-roi/chennai/2000,Solar ROI for 2000 sq ft Roof in Chennai - Detailed Report,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/blog/home-loan-prepayment-benefits,How Home Loan Prepayment Saves You Lakhs,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/solar-roi/vadodara/3000,Solar ROI for 3000 sq ft Roof in Vadodara - Detailed Report,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/solar-roi/guwahati/1000,Solar ROI for 1000 sq ft Roof in Guwahati - Detailed Report,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/solar-roi/allahabad/2000,Solar ROI for 2000 sq ft Roof in Allahabad - Detailed Report,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/solar-roi/roof/1500,Solar ROI for 1500 sq ft Roof - Calculation & Cost,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/solar-roi/indore/1000,Solar ROI for 1000 sq ft Roof in Indore - Detailed Report,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/solar-roi/agra/1000,Solar ROI for 1000 sq ft Roof in Agra - Detailed Report,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/solar-roi/dhanbad/1000,Solar ROI for 1000 sq ft Roof in Dhanbad - Detailed Report,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/blog/how-to-use-gst-input-credit-calculator,How to use the GST Input Credit Calculator | CostSmart Guide,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/solar-roi/navi-mumbai/1000,Solar ROI for 1000 sq ft Roof in Navi Mumbai - Detailed Report,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/solar-roi/aurangabad/1500,Solar ROI for 1500 sq ft Roof in Aurangabad - Detailed Report,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/solar-roi/surat/3000,Solar ROI for 3000 sq ft Roof in Surat - Detailed Report,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/blog/how-to-use-invoice-generator,How to use the Invoice Generator | CostSmart Guide,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/solar-roi/vadodara/500,Solar ROI for 500 sq ft Roof in Vadodara - Detailed Report,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/solar-roi/surat/1500,Solar ROI for 1500 sq ft Roof in Surat - Detailed Report,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/solar-roi/pune/3000,Solar ROI for 3000 sq ft Roof in Pune - Detailed Report,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/solar-roi/dhanbad/3000,Solar ROI for 3000 sq ft Roof in Dhanbad - Detailed Report,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/blog/ultimate-guide-solar-savings,Ultimate Guide to Solar Savings Calculation | CostSmart,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/solar-roi/faridabad/3000,Solar ROI for 3000 sq ft Roof in Faridabad - Detailed Report,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/solar-roi/pune/500,Solar ROI for 500 sq ft Roof in Pune - Detailed Report,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/solar-roi/madurai,Solar ROI Calculator for Madurai - Is it Worth it in 2025?,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/solar-roi/kolkata/3000,Solar ROI for 3000 sq ft Roof in Kolkata - Detailed Report,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/solar-roi/vijayawada,Solar ROI Calculator for Vijayawada - Is it Worth it in 2025?,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/solar-roi/kalyan/5000,Solar ROI for 5000 sq ft Roof in Kalyan-Dombivli - Detailed Report,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/solar-roi/mysore/1500,Solar ROI for 1500 sq ft Roof in Mysore - Detailed Report,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/solar-roi/budget/300000,"Solar System for ₹300,000 Budget - ROI & Capacity",text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/compare/emi-vs-sip,EMI vs SIP Calculator | Pay Loan or Invest? | CostSmart,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/solar-roi/srinagar/2000,Solar ROI for 2000 sq ft Roof in Srinagar - Detailed Report,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/solar-roi/mumbai/2000,Solar ROI for 2000 sq ft Roof in Mumbai - Detailed Report,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/blog/ultimate-guide-ppf-maturity,Ultimate Guide to PPF Maturity Calculation | CostSmart,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/solar-roi/chandigarh/2000,Solar ROI for 2000 sq ft Roof in Chandigarh - Detailed Report,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/solar-roi/guwahati/500,Solar ROI for 500 sq ft Roof in Guwahati - Detailed Report,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/solar-roi/kolkata/1500,Solar ROI for 1500 sq ft Roof in Kolkata - Detailed Report,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/solar-roi/jabalpur/3000,Solar ROI for 3000 sq ft Roof in Jabalpur - Detailed Report,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/solar-roi/pune/5000,Solar ROI for 5000 sq ft Roof in Pune - Detailed Report,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/solar-roi/amritsar/5000,Solar ROI for 5000 sq ft Roof in Amritsar - Detailed Report,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/solar-roi/madurai/500,Solar ROI for 500 sq ft Roof in Madurai - Detailed Report,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/solar-roi/delhi/5000,Solar ROI for 5000 sq ft Roof in Delhi - Detailed Report,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/solar-roi/kalyan/1000,Solar ROI for 1000 sq ft Roof in Kalyan-Dombivli - Detailed Report,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/solar-roi/gwalior/1000,Solar ROI for 1000 sq ft Roof in Gwalior - Detailed Report,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/solar-roi/gwalior/1500,Solar ROI for 1500 sq ft Roof in Gwalior - Detailed Report,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/solar-roi/howrah/1500,Solar ROI for 1500 sq ft Roof in Howrah - Detailed Report,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/solar-roi/varanasi,Solar ROI Calculator for Varanasi - Is it Worth it in 2025?,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/solar-roi/srinagar/3000,Solar ROI for 3000 sq ft Roof in Srinagar - Detailed Report,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/solar-roi/nagpur,Solar ROI Calculator for Nagpur - Is it Worth it in 2025?,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/solar-roi/vasai/3000,Solar ROI for 3000 sq ft Roof in Vasai-Virar - Detailed Report,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/blog/how-to-use-profit-margin-calculator,How to use the Profit Margin Calculator | CostSmart Guide,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/solar-roi/delhi/500,Solar ROI for 500 sq ft Roof in Delhi - Detailed Report,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/solar-roi/mysore/3000,Solar ROI for 3000 sq ft Roof in Mysore - Detailed Report,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/solar-roi/meerut/500,Solar ROI for 500 sq ft Roof in Meerut - Detailed Report,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/solar-roi/nashik/3000,Solar ROI for 3000 sq ft Roof in Nashik - Detailed Report,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/blog/ultimate-guide-in-hand-salary,Ultimate Guide to In-Hand Salary Calculation | CostSmart,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/solar-roi/varanasi/2000,Solar ROI for 2000 sq ft Roof in Varanasi - Detailed Report,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/solar-roi/patna/1500,Solar ROI for 1500 sq ft Roof in Patna - Detailed Report,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
20,https://cost-smart-five.vercel.app/solar-roi/mumbai/5000,Solar ROI for 5000 sq ft Roof in Mumbai - Detailed Report,text/html; charset=utf-8,false,200,0,https://cost-smart-five.vercel.app/sitemap.xml,0,0,0,0,0,0,0,0
